HAN-SAN-QI	Gene_ID:1652	@<<GADExtractor>> PMID: 16114092 #En1: Radix Notoginseng #En2: DDT *KeyWords: null /***1
LEI-GONG-TENG	Gene_ID:6469	@<<GADExtractor>> PMID: 22152774 #En1: Tripterygium Wilfordii #En2: TPT *KeyWords: null /@<<GADExtractor>> PMID: 23905389 #En1: Tripterygium wilfordii #En2: TPT *KeyWords: null /@<<GADExtractor>> PMID: 25027774 #En1: Tripterygium wilfordii #En2: TPT *KeyWords: null /@<<GADExtractor>> PMID: 22561680 #En1: Tripterygium wilfordii #En2: TPT *KeyWords: null /***4
LEI-GONG-TENG	Gene_ID:9097	@<<GADExtractor>> PMID: 18559239 #En1: Tripterygium wilfordii #En2: TGT *KeyWords: tablet /***1
LEI-GONG-TENG	Gene_ID:4488	@<<GADExtractor>> PMID: 30049895 #En1: Tripterygium wilfordii #En2: FPP *KeyWords: determined /***1
LEI-GONG-TENG	Gene_ID:28954	@<<GADExtractor>> PMID: 28128232 #En1: Tripterygium wilfordii #En2: GES *KeyWords: null /***1
LEI-GONG-TENG	Gene_ID:6713	@<<GADExtractor>> PMID: 30125629 #En1: Tripterygium wilfordii #En2: squalene epoxidase *KeyWords: null /@<<GADExtractor>> PMID: 30125629 #En1: Tripterygium wilfordii #En2: squalene epoxidase *KeyWords: null /***2
LEI-GONG-TENG	Gene_ID:28935	@<<GADExtractor>> PMID: 31388830 #En1: Tripterygium wilfordii #En2: A20 *KeyWords: null /***1
LEI-GONG-TENG	Gene_ID:7128	@<<GADExtractor>> PMID: 31388830 #En1: Tripterygium wilfordii #En2: A20 *KeyWords: null /***1
LEI-GONG-TENG	Gene_ID:27178	@<<GADExtractor>> PMID: 29403538 #En1: Tripterygium wilfordii #En2: IL-37 *KeyWords: null /***1
LEI-GONG-TENG	Gene_ID:5595	@<<GADExtractor>> PMID: 29403538 #En1: Tripterygium wilfordii #En2: ERK1/2 *KeyWords: null /***1
LEI-GONG-TENG	Gene_ID:5594	@<<GADExtractor>> PMID: 29403538 #En1: Tripterygium wilfordii #En2: ERK1/2 *KeyWords: null /***1
LEI-GONG-TENG	Gene_ID:3553	@<<GADExtractor>> PMID: 8131658 #En1: Tripterygium Wilfordii #En2: IL-1 *KeyWords: activity; /@<<GADExtractor>> PMID: 8131658 #En1: Tripterygium Wilfordii #En2: IL-1 *KeyWords: activity; /@<<GADExtractor>> PMID: 8131658 #En1: Tripterygium Wilfordii #En2: IL-1 *KeyWords: activity; /@<<GADExtractor>> PMID: 8131658 #En1: Tripterygium Wilfordii #En2: IL-1 *KeyWords: activity; /***4
LEI-GONG-TENG	Gene_ID:3552	@<<GADExtractor>> PMID: 8131658 #En1: Tripterygium Wilfordii #En2: IL-1 *KeyWords: activity; /@<<GADExtractor>> PMID: 8131658 #En1: Tripterygium Wilfordii #En2: IL-1 *KeyWords: activity; /@<<GADExtractor>> PMID: 8131658 #En1: Tripterygium Wilfordii #En2: IL-1 *KeyWords: activity; /@<<GADExtractor>> PMID: 8131658 #En1: Tripterygium Wilfordii #En2: IL-1 *KeyWords: activity; /***4
LEI-GONG-TENG	Gene_ID:27179	@<<GADExtractor>> PMID: 8131658 #En1: Tripterygium Wilfordii #En2: IL-1 *KeyWords: activity; /@<<GADExtractor>> PMID: 8131658 #En1: Tripterygium Wilfordii #En2: IL-1 *KeyWords: activity; /@<<GADExtractor>> PMID: 8131658 #En1: Tripterygium Wilfordii #En2: IL-1 *KeyWords: activity; /@<<GADExtractor>> PMID: 8131658 #En1: Tripterygium Wilfordii #En2: IL-1 *KeyWords: activity; /***4
LEI-GONG-TENG	Gene_ID:3383	@<<GADExtractor>> PMID: 16671908 #En1: Tripterygium Wilfordii #En2: ICAM-1 *KeyWords: has /***1
LEI-GONG-TENG	Gene_ID:958	@<<GADExtractor>> PMID: 16671908 #En1: Tripterygium Wilfordii #En2: CD40 *KeyWords: has /***1
LEI-GONG-TENG	Gene_ID:7364	@<<GADExtractor>> PMID: 32061080 #En1: Tripterygium wilfordii #En2: UGT2B7 *KeyWords: null /@<<GADExtractor>> PMID: 22874791 #En1: Tripterygium wilfordii #En2: UGT2B7 *KeyWords: null /@<<GADExtractor>> PMID: 22874791 #En1: Tripterygium wilfordii #En2: UGT2B7 *KeyWords: co-administered /***3
LEI-GONG-TENG	Gene_ID:213	@<<GADExtractor>> PMID: 7783260 #En1: Tripterygium Wilfordii #En2: albumin *KeyWords: null /***1
LEI-GONG-TENG	Gene_ID:8743	@<<GADExtractor>> PMID: 12934102 #En1: Tripterygium wilfordii #En2: TRAIL *KeyWords: sensitizes /***1
LEI-GONG-TENG	Gene_ID:406913	@<<GADExtractor>> PMID: 31100542 #En1: Tripterygium wilfordii #En2: miR-126 *KeyWords: null /***1
LEI-GONG-TENG	Gene_ID:25842	@<<GADExtractor>> PMID: 9716258 #En1: Tripterygium wilfordii #En2: CIA *KeyWords: extract) /***1
LEI-GONG-TENG	Gene_ID:1992	@<<GADExtractor>> PMID: 23957087 #En1: Tripterygium Wilfordii #En2: Lei *KeyWords: null /***1
LEI-GONG-TENG	Gene_ID:7202	@<<GADExtractor>> PMID: 32216736 #En1: Tripterygium wilfordii #En2: TRI *KeyWords: has /***1
LEI-GONG-TENG	Gene_ID:7124	@<<GADExtractor>> PMID: 19956437 #En1: Tripterygium wilfordii #En2: tumor necrosis factor (TNF)-alpha *KeyWords: associated /@<<GADExtractor>> PMID: 20626064 #En1: Tripterygium wilfordii #En2: TNFalpha *KeyWords: has /***2
LEI-GONG-TENG	Gene_ID:3702	@<<GADExtractor>> PMID: 32237395 #En1: Tripterygium wilfordii #En2: EMT *KeyWords: improving /***1
LEI-GONG-TENG	Gene_ID:952	@<<GADExtractor>> PMID: 17401680 #En1: Tripterygium wilfordii #En2: T10 *KeyWords: null /***1
LEI-GONG-TENG	Gene_ID:7454	@<<GADExtractor>> PMID: 28918484 #En1: tripterygium wilfordii #En2: THC *KeyWords: null /***1
LEI-GONG-TENG	Gene_ID:3558	@<<GADExtractor>> PMID: 9741888 #En1: Tripterygium wilfordii #En2: interleukin 2 *KeyWords: null /***1
XIAO-MAI	Gene_ID:2954	@<<GADExtractor>> PMID: 32224257 #En1: Triticum aestivum #En2: Mai *KeyWords: null /***1
XIAO-MAI	Gene_ID:7454	@<<GADExtractor>> PMID: 28918484 #En1: Triticum aestivum #En2: THC *KeyWords: foodstuff /***1
WU-LING-ZHI	Gene_ID:173	@<<GADExtractor>> PMID: 26421050 #En1: Trogopterus Dung #En2: Alba *KeyWords: null /***1
WU-LING-ZHI	Gene_ID:6117	@<<GADExtractor>> PMID: 26421050 #En1: Trogopterus Dung #En2: RPA *KeyWords: null /***1
JIN-LIAN-HUA	Gene_ID:3664	@<<GADExtractor>> PMID: 30150194 #En1: Trollius chinensis #En2: LPS *KeyWords: selected /***1
JIN-LIAN-HUA	Gene_ID:3569	@<<GADExtractor>> PMID: 30150194 #En1: Trollius chinensis #En2: IL-6 *KeyWords: selected /***1
JIN-LIAN-HUA	Gene_ID:4217	@<<GADExtractor>> PMID: 31147584 #En1: Trollius chinensis #En2: ASK1 *KeyWords: targeting /***1
GUANG-CI-GU	Gene_ID:578	@<<GADExtractor>> PMID: 26622854 #En1: Tulipa edulis #En2: Bak *KeyWords: induces /@<<GADExtractor>> PMID: 26622854 #En1: Tulipa edulis #En2: Bak *KeyWords: null /***2
BIE-JIA	Gene_ID:7057	@<<GADExtractor>> PMID: 27633729 #En1: Turtle shell #En2: TSP *KeyWords: null /@<<GADExtractor>> PMID: 27633729 #En1: turtle shell #En2: TSP *KeyWords: null /***2
KUAN-DONG-HUA	Gene_ID:1994	@<<GADExtractor>> PMID: 3350333 #En1: Tussilago farfara #En2: Hua *KeyWords: null /***1
KUAN-DONG-HUA	Gene_ID:4210	@<<GADExtractor>> PMID: 2611953 #En1: Tussilago farfara #En2: MEFV *KeyWords: measuring /***1
TU-WEN-80	Gene_ID:706	@<<GADExtractor>> PMID: 31496695 #En1: Tween 80 #En2: PBS *KeyWords: null /***1
TU-WEN-80	Gene_ID:6014	@<<GADExtractor>> PMID: 32110013 #En1: Tween 80 #En2: RIN *KeyWords: null /@<<GADExtractor>> PMID: 32110013 #En1: Tween 80 #En2: RIN *KeyWords: null /***2
TU-WEN-80	Gene_ID:23209	@<<GADExtractor>> PMID: 27476949 #En1: tween 80 #En2: MLC *KeyWords: null /***1
TU-WEN-80	Gene_ID:3664	@<<GADExtractor>> PMID: 22016946 #En1: Tween-80 #En2: LPS *KeyWords: null /***1
TU-WEN-80	Gene_ID:213	@<<GADExtractor>> PMID: 27144180 #En1: Tween-80 #En2: albumin *KeyWords: null /***1
PU-HUANG	Gene_ID:3664	@<<GADExtractor>> PMID: 28274161 #En1: Typha angustifolia #En2: LPS *KeyWords: null /@<<GADExtractor>> PMID: 28274161 #En1: Typha angustifolia #En2: LPS *KeyWords: null /@<<GADExtractor>> PMID: 28274161 #En1: Typha angustifolia #En2: LPS *KeyWords: null /@<<GADExtractor>> PMID: 28274161 #En1: Typha angustifolia #En2: LPS *KeyWords: null /***4
PU-HUANG	Gene_ID:6326	@<<GADExtractor>> PMID: 28088360 #En1: Typha angustifolia #En2: HBA *KeyWords: null /@<<GADExtractor>> PMID: 28088360 #En1: Typha angustifolia #En2: HBA *KeyWords: null /***2
DU-JIAO-LIAN	Gene_ID:4311	@<<GADExtractor>> PMID: 21959296 #En1: Typhonium giganteum Engl #En2: SFE *KeyWords: null /***1
DU-JIAO-LIAN	Gene_ID:9941	@<<GADExtractor>> PMID: 21959296 #En1: Typhonium giganteum Engl #En2: Engl *KeyWords: null /@<<GADExtractor>> PMID: 21959296 #En1: Typhonium giganteum Engl #En2: Engl *KeyWords: null /***2
GOU-TENG	Gene_ID:3918	@<<GADExtractor>> PMID: 27732148 #En1: Uncaria rhynchophylla #En2: CSF *KeyWords: null /***1
GOU-TENG	Gene_ID:4129	@<<GADExtractor>> PMID: 14692725 #En1: Uncaria rhynchophylla #En2: MAO-B *KeyWords: exhibited /***1
GOU-TENG	Gene_ID:6285	@<<GADExtractor>> PMID: 21837247 #En1: Uncaria rhynchophylla #En2: S100B *KeyWords: Modulating /@<<GADExtractor>> PMID: 21402140 #En1: Uncaria rhynchophylla #En2: S100B *KeyWords: reduces /***2
GOU-TENG	Gene_ID:3383	@<<GADExtractor>> PMID: 26355225 #En1: Uncaria rhynchophylla #En2: CD54 *KeyWords: null /***1
GOU-TENG	Gene_ID:6403	@<<GADExtractor>> PMID: 26355225 #En1: Uncaria rhynchophylla #En2: CD62P *KeyWords: null /***1
GOU-TENG	Gene_ID:6014	@<<GADExtractor>> PMID: 26441223 #En1: Uncaria rhynchophylla #En2: RIN *KeyWords: null /***1
GOU-TENG	Gene_ID:5290	@<<GADExtractor>> PMID: 31104137 #En1: Uncaria rhynchophylla #En2: PI3K *KeyWords: null /***1
GOU-TENG	Gene_ID:5294	@<<GADExtractor>> PMID: 31104137 #En1: Uncaria rhynchophylla #En2: PI3K *KeyWords: null /***1
GOU-TENG	Gene_ID:5293	@<<GADExtractor>> PMID: 31104137 #En1: Uncaria rhynchophylla #En2: PI3K *KeyWords: null /***1
GOU-TENG	Gene_ID:5295	@<<GADExtractor>> PMID: 31104137 #En1: Uncaria rhynchophylla #En2: PI3K *KeyWords: null /***1
GOU-TENG	Gene_ID:8803	@<<GADExtractor>> PMID: 16676329 #En1: Uncaria rhynchophylla #En2: Abeta *KeyWords: inhibited /@<<GADExtractor>> PMID: 16676329 #En1: Uncaria rhynchophylla #En2: Abeta *KeyWords: has /***2
GOU-TENG	Gene_ID:351	@<<GADExtractor>> PMID: 16676329 #En1: Uncaria rhynchophylla #En2: Abeta *KeyWords: inhibited /@<<GADExtractor>> PMID: 16676329 #En1: Uncaria rhynchophylla #En2: Abeta *KeyWords: has /***2
GOU-TENG	Gene_ID:4282	@<<GADExtractor>> PMID: 20626060 #En1: Uncaria rhynchophylla #En2: MIF *KeyWords: upregulates /***1
QIAN-MA	Gene_ID:2475	@<<GADExtractor>> PMID: 24175819 #En1: Urtica dioica #En2: FRAP *KeyWords: null /@<<GADExtractor>> PMID: 24175819 #En1: Urtica dioica #En2: FRAP *KeyWords: null /***2
QIAN-MA	Gene_ID:51428	@<<GADExtractor>> PMID: 29500540 #En1: Urtica dioica #En2: ABS *KeyWords: null /@<<GADExtractor>> PMID: 29500540 #En1: Urtica dioica #En2: ABS *KeyWords: null /***2
QIAN-MA	Gene_ID:8972	@<<GADExtractor>> PMID: 15704495 #En1: Urtica dioica #En2: alpha-glucosidase *KeyWords: communis /@<<GADExtractor>> PMID: 15704495 #En1: Urtica dioica #En2: alpha-glucosidase *KeyWords: communis /***2
QIAN-MA	Gene_ID:6717	@<<GADExtractor>> PMID: 31160545 #En1: Urtica dioica #En2: Sri *KeyWords: null /@<<GADExtractor>> PMID: 31160545 #En1: Urtica dioica #En2: Sri *KeyWords: null /***2
SONG-LUO	Gene_ID:2261	@<<GADExtractor>> PMID: 28810520 #En1: Usnea diffracta #En2: Ach *KeyWords: null /@<<GADExtractor>> PMID: 28810520 #En1: Usnea diffracta #En2: Ach *KeyWords: null /@<<GADExtractor>> PMID: 26686561 #En1: Usnea longissima #En2: Ach *KeyWords: null /@<<GADExtractor>> PMID: 26686561 #En1: Usnea longissima #En2: Ach *KeyWords: null /@<<GADExtractor>> PMID: 29055065 #En1: Usnea longissima #En2: Ach *KeyWords: null /@<<GADExtractor>> PMID: 28810520 #En1: Usnea longissima #En2: Ach *KeyWords: null /***6
Vaccinium[\-\(\)]*sp	Gene_ID:81502	@<<GADExtractor>> PMID: 30867679 #En1: Vaccinium Sp #En2: Spp *KeyWords: null /@<<GADExtractor>> PMID: 30867679 #En1: Vaccinium Sp #En2: Spp *KeyWords: null /***2
XIE-CAO	Gene_ID:836	@<<GADExtractor>> PMID: 20575418 #En1: Valeriana amurensis #En2: caspase-3 *KeyWords: null /@<<GADExtractor>> PMID: 20575418 #En1: Valeriana amurensis #En2: Caspase-3 *KeyWords: null /@<<GADExtractor>> PMID: 20575418 #En1: Valeriana amurensis #En2: Caspase-3 *KeyWords: decreased /@<<GADExtractor>> PMID: 20575418 #En1: Valeriana amurensis #En2: Caspase-3 *KeyWords: decrease /@<<GADExtractor>> PMID: 20575418 #En1: Valeriana amurensis #En2: caspase-3 *KeyWords: null /@<<GADExtractor>> PMID: 20575418 #En1: Valeriana amurensis #En2: Caspase-3 *KeyWords: null /@<<GADExtractor>> PMID: 20575418 #En1: Valeriana amurensis #En2: Caspase-3 *KeyWords: decreased /@<<GADExtractor>> PMID: 20575418 #En1: Valeriana amurensis #En2: Caspase-3 *KeyWords: decrease /***8
XIE-CAO	Gene_ID:4843	@<<GADExtractor>> PMID: 20845789 #En1: Valeriana amurensis #En2: iNOS *KeyWords: null /@<<GADExtractor>> PMID: 20845789 #En1: Valeriana amurensis #En2: iNOS *KeyWords: reduce /@<<GADExtractor>> PMID: 20845789 #En1: Valeriana amurensis #En2: iNOS *KeyWords: reaction /@<<GADExtractor>> PMID: 20845789 #En1: Valeriana amurensis #En2: iNOS *KeyWords: null /@<<GADExtractor>> PMID: 20845789 #En1: Valeriana amurensis #En2: iNOS *KeyWords: reduce /@<<GADExtractor>> PMID: 20845789 #En1: Valeriana amurensis #En2: iNOS *KeyWords: reaction /***6
XIE-CAO	Gene_ID:51477	@<<GADExtractor>> PMID: 20845789 #En1: Valeriana amurensis #En2: iNOS *KeyWords: null /@<<GADExtractor>> PMID: 20845789 #En1: Valeriana amurensis #En2: iNOS *KeyWords: reduce /@<<GADExtractor>> PMID: 20845789 #En1: Valeriana amurensis #En2: iNOS *KeyWords: reaction /@<<GADExtractor>> PMID: 20845789 #En1: Valeriana amurensis #En2: iNOS *KeyWords: null /@<<GADExtractor>> PMID: 20845789 #En1: Valeriana amurensis #En2: iNOS *KeyWords: reduce /@<<GADExtractor>> PMID: 20845789 #En1: Valeriana amurensis #En2: iNOS *KeyWords: reaction /***6
XIE-CAO	Gene_ID:4513	@<<GADExtractor>> PMID: 20845789 #En1: Valeriana amurensis #En2: COX-2 *KeyWords: null /@<<GADExtractor>> PMID: 20845789 #En1: Valeriana amurensis #En2: COX-2 *KeyWords: reduce /@<<GADExtractor>> PMID: 20845789 #En1: Valeriana amurensis #En2: COX-2 *KeyWords: reaction /@<<GADExtractor>> PMID: 20845789 #En1: Valeriana amurensis #En2: COX-2 *KeyWords: null /@<<GADExtractor>> PMID: 20845789 #En1: Valeriana amurensis #En2: COX-2 *KeyWords: reduce /@<<GADExtractor>> PMID: 20845789 #En1: Valeriana amurensis #En2: COX-2 *KeyWords: reaction /***6
XIE-CAO	Gene_ID:4792	@<<GADExtractor>> PMID: 20845789 #En1: Valeriana amurensis #En2: IkappaB-alpha *KeyWords: reduce /@<<GADExtractor>> PMID: 20845789 #En1: Valeriana amurensis #En2: IkappaB-alpha *KeyWords: reaction /@<<GADExtractor>> PMID: 20845789 #En1: Valeriana amurensis #En2: IkappaB-alpha *KeyWords: reduce /@<<GADExtractor>> PMID: 20845789 #En1: Valeriana amurensis #En2: IkappaB-alpha *KeyWords: reaction /***4
XIE-CAO	Gene_ID:717	@<<GADExtractor>> PMID: 31877546 #En1: Valeriana officinalis #En2: CO2 *KeyWords: null /@<<GADExtractor>> PMID: 31877546 #En1: Valeriana officinalis #En2: CO2 *KeyWords: null /***2
XIE-CAO	Gene_ID:43	@<<GADExtractor>> PMID: 26976216 #En1: Valeriana officinalis #En2: acetylcholinesterase *KeyWords: null /@<<GADExtractor>> PMID: 26976216 #En1: Valeriana officinalis #En2: AchE *KeyWords: null /***2
XIE-CAO	Gene_ID:5542	@<<GADExtractor>> PMID: 27419099 #En1: Valeriana officinalis #En2: PMS *KeyWords: null /***1
Valeriana[\-\(\)]*sp	Gene_ID:81502	@<<GADExtractor>> PMID: 23653088 #En1: Valeriana sp #En2: spp *KeyWords: null /***1
Valeriana[\-\(\)]*spp	Gene_ID:81502	@<<GADExtractor>> PMID: 23653088 #En1: Valeriana spp #En2: spp *KeyWords: null /***1
HUANG-QIN-JIAO	Gene_ID:6546	@<<GADExtractor>> PMID: 27823623 #En1: Veratrilla baillonii #En2: NCX1 *KeyWords: promoting /***1
HUANG-QIN-JIAO	Gene_ID:6331	@<<GADExtractor>> PMID: 27823623 #En1: Veratrilla baillonii #En2: SCN5A *KeyWords: promoting /***1
WU-SU-LI-LI-LU	Gene_ID:6117	@<<GADExtractor>> PMID: 30672382 #En1: Veratrum nigrum #En2: RPA *KeyWords: null /***1
BIAN-TAO-ZHUANG-BAN-JIU-JU	Gene_ID:801	@<<GADExtractor>> PMID: 20665458 #En1: Vernonia amygdalina #En2: CAM *KeyWords: aloe /***1
BIAN-TAO-ZHUANG-BAN-JIU-JU	Gene_ID:79823	@<<GADExtractor>> PMID: 20665458 #En1: Vernonia amygdalina #En2: CAM *KeyWords: aloe /***1
BIAN-TAO-ZHUANG-BAN-JIU-JU	Gene_ID:5243	@<<GADExtractor>> PMID: 23291634 #En1: Vernonia amygdalina #En2: P-glycoprotein *KeyWords: assessing /***1
QU-CHONG-BAN-JIU-JU	Gene_ID:246319	@<<GADExtractor>> PMID: 30226537 #En1: Vernonia anthelmintica #En2: vitiligo *KeyWords: null /@<<GADExtractor>> PMID: 30226537 #En1: Vernonia anthelmintica #En2: vitiligo *KeyWords: used /***2
ZI-HUA-DI-DING	Gene_ID:1994	@<<GADExtractor>> PMID: 15287078 #En1: Viola yedoensis #En2: Hua *KeyWords: null /***1
HU-JI-SHENG	Gene_ID:4210	@<<GADExtractor>> PMID: 2611953 #En1: Viscum coloratum #En2: MEFV *KeyWords: measuring /***1
HUANG-JING-YE	Gene_ID:2475	@<<GADExtractor>> PMID: 25045657 #En1: Vitex negundo #En2: mTOR *KeyWords: propose /***1
PU(2)-TAO	Gene_ID:81502	@<<GADExtractor>> PMID: 25856320 #En1: Vitis vinifera #En2: spp *KeyWords: Quercus /@<<GADExtractor>> PMID: 25856320 #En1: Vitis vinifera #En2: spp *KeyWords: Quercus /@<<GADExtractor>> PMID: 25856320 #En1: Vitis vinifera #En2: spp *KeyWords: Quercus /@<<GADExtractor>> PMID: 25856320 #En1: Vitis vinifera #En2: spp *KeyWords: Quercus /@<<GADExtractor>> PMID: 25856320 #En1: Vitis vinifera #En2: spp *KeyWords: Quercus /@<<GADExtractor>> PMID: 25856320 #En1: Vitis vinifera #En2: spp *KeyWords: Quercus /***6
PU(2)-TAO	Gene_ID:51428	@<<GADExtractor>> PMID: 29500540 #En1: Vitis vinifera #En2: ABS *KeyWords: null /***1
PENG-QI-JU	Gene_ID:1111	@<<GADExtractor>> PMID: 24117075 #En1: Wedelia chinensis #En2: Chk1 *KeyWords: inhibits /***1
SAN-XIAO-CAO	Gene_ID:4709	@<<GADExtractor>> PMID: 16032280 #En1: white clover #En2: B12 *KeyWords: had /***1
SAN-XIAO-CAO	Gene_ID:7126	@<<GADExtractor>> PMID: 16032280 #En1: white clover #En2: B12 *KeyWords: had /***1
HANG-SHAO	Gene_ID:160897	@<<GADExtractor>> PMID: 16704090 #En1: white peony root #En2: ITR *KeyWords: null /***1
HANG-SHAO	Gene_ID:51364	@<<GADExtractor>> PMID: 16704090 #En1: white peony root #En2: FLU *KeyWords: null /***1
HANG-SHAO	Gene_ID:2137	@<<GADExtractor>> PMID: 27521818 #En1: white peony root #En2: RPR *KeyWords: null /@<<GADExtractor>> PMID: 25151277 #En1: white peony root #En2: RPR *KeyWords: null /***2
HANG-SHAO	Gene_ID:7249	@<<GADExtractor>> PMID: 31558860 #En1: white peony root #En2: NAFLD *KeyWords: null /***1
HANG-SHAO	Gene_ID:1121	@<<GADExtractor>> PMID: 31558860 #En1: white peony root #En2: CHM *KeyWords: null /@<<GADExtractor>> PMID: 31558860 #En1: white peony root #En2: CHM *KeyWords: null /***2
LIAO-GE-WANG-GEN	Gene_ID:1121	@<<GADExtractor>> PMID: 29691116 #En1: Wikstroemia indica #En2: CHM *KeyWords: null /***1
DA-TOU-SUAN	Gene_ID:8740	@<<GADExtractor>> PMID: 27208363 #En1: wild-leek #En2: Light *KeyWords: null /@<<GADExtractor>> PMID: 27208363 #En1: wild-leek #En2: light *KeyWords: seedling /***2
CUI-MIAN-SHUI-QIE	Gene_ID:3553	@<<GADExtractor>> PMID: 9324000 #En1: Withania somnifera #En2: IL-1 *KeyWords: inhibited /***1
CUI-MIAN-SHUI-QIE	Gene_ID:3552	@<<GADExtractor>> PMID: 9324000 #En1: Withania somnifera #En2: IL-1 *KeyWords: inhibited /***1
CUI-MIAN-SHUI-QIE	Gene_ID:27179	@<<GADExtractor>> PMID: 9324000 #En1: Withania somnifera #En2: IL-1 *KeyWords: inhibited /***1
CUI-MIAN-SHUI-QIE	Gene_ID:7124	@<<GADExtractor>> PMID: 9324000 #En1: Withania somnifera #En2: TNF-alpha *KeyWords: inhibited /@<<GADExtractor>> PMID: 9324000 #En1: Withania somnifera #En2: TNF-alpha *KeyWords: treated /***2
CUI-MIAN-SHUI-QIE	Gene_ID:25842	@<<GADExtractor>> PMID: 30444203 #En1: Withania somnifera #En2: CIA *KeyWords: roots /***1
CANG-ER	Gene_ID:6774	@<<GADExtractor>> PMID: 26232627 #En1: Xanthium sibiricum #En2: signal transducer and activator of transcription 3 *KeyWords: inhibit /@<<GADExtractor>> PMID: 26232627 #En1: Xanthium sibiricum #En2: STAT3 *KeyWords: inhibit /***2
WEN-GUAN-MU	Gene_ID:627	@<<GADExtractor>> PMID: 27412235 #En1: Xanthoceras sorbifolia #En2: BDNF *KeyWords: ameliorate /@<<GADExtractor>> PMID: 27412235 #En1: Xanthoceras sorbifolia #En2: BDNF *KeyWords: test /***2
WEN-GUAN-MU	Gene_ID:759	@<<GADExtractor>> PMID: 27412235 #En1: Xanthoceras sorbifolia #En2: CA1 *KeyWords: performed /***1
WEN-GUAN-MU	Gene_ID:1742	@<<GADExtractor>> PMID: 27412235 #En1: Xanthoceras sorbifolia #En2: PSD95 *KeyWords: test /***1
HUANG-HUA-JIA-ZHU-TAO	Gene_ID:81502	@<<GADExtractor>> PMID: 28956681 #En1: Yellow Oleander #En2: spp *KeyWords: null /***1
HUA-JIAO	Gene_ID:717	@<<GADExtractor>> PMID: 27628733 #En1: Zanthoxylum bungeanum #En2: CO2 *KeyWords: null /***1
HUA-JIAO	Gene_ID:4311	@<<GADExtractor>> PMID: 27628733 #En1: Zanthoxylum bungeanum #En2: SFE *KeyWords: null /***1
RU-DI-JIN-NIU	Gene_ID:8530	@<<GADExtractor>> PMID: 28336967 #En1: Zanthoxylum nitidum #En2: CMAP *KeyWords: nitidum /***1
RU-DI-JIN-NIU	Gene_ID:5054	@<<GADExtractor>> PMID: 28785222 #En1: Zanthoxylum nitidum #En2: PAI-1 *KeyWords: null /***1
RU-DI-JIN-NIU	Gene_ID:3586	@<<GADExtractor>> PMID: 31415918 #En1: Zanthoxylum nitidum #En2: IL-10 *KeyWords: enhanced /***1
RU-DI-JIN-NIU	Gene_ID:3664	@<<GADExtractor>> PMID: 31415918 #En1: Zanthoxylum nitidum #En2: LPS *KeyWords: enhanced /***1
ZHU-YE-JIAO	Gene_ID:7706	@<<GADExtractor>> PMID: 31240663 #En1: Zanthoxylum planispinum #En2: EFP *KeyWords: null /***1
HUA-JIAO	Gene_ID:1994	@<<GADExtractor>> PMID: 1823995 #En1: Zanthoxylum schinifolium #En2: Hua *KeyWords: null /***1
YE-JIANG	Gene_ID:2019	@<<GADExtractor>> PMID: 20645803 #En1: Zingiber cassumunar #En2: en-1 *KeyWords: null /@<<GADExtractor>> PMID: 20645803 #En1: Zingiber cassumunar #En2: en-1 *KeyWords: null /@<<GADExtractor>> PMID: 20645803 #En1: Zingiber cassumunar #En2: en-1 *KeyWords: null /@<<GADExtractor>> PMID: 20645803 #En1: Zingiber cassumunar #En2: en-1 *KeyWords: null /***4
SHENG-JIANG	Gene_ID:4025	@<<GADExtractor>> PMID: 12731279 #En1: Zingiber Officinale #En2: LPO *KeyWords: null /***1
SHENG-JIANG	Gene_ID:51761	@<<GADExtractor>> PMID: 30337932 #En1: Zingiber officinale #En2: mL-1 *KeyWords: promote /@<<GADExtractor>> PMID: 30337932 #En1: Zingiber officinale #En2: mL-1 *KeyWords: higher /***2
SHENG-JIANG	Gene_ID:6517	@<<GADExtractor>> PMID: 22828920 #En1: Zingiber officinale #En2: GLUT4 *KeyWords: enhance /***1
SHENG-JIANG	Gene_ID:5020	@<<GADExtractor>> PMID: 18338402 #En1: Zingiber officinale #En2: oxytocin *KeyWords: bioassayed /***1
SHENG-JIANG	Gene_ID:1201	@<<GADExtractor>> PMID: 29423591 #En1: Zingiber officinale #En2: BTS *KeyWords: officinale /***1
SHENG-JIANG	Gene_ID:137872	@<<GADExtractor>> PMID: 19459307 #En1: Zingiber officinale #En2: hot *KeyWords: null /@<<GADExtractor>> PMID: 26747020 #En1: Zingiber officinale #En2: hot *KeyWords: null /***2
SHENG-JIANG	Gene_ID:185	@<<GADExtractor>> PMID: 23479389 #En1: Zingiber officinale #En2: angiotensin II type 1 receptor *KeyWords: identified /***1
SHENG-JIANG	Gene_ID:2475	@<<GADExtractor>> PMID: 23768830 #En1: Zingiber officinale #En2: FRAP *KeyWords: null /@<<GADExtractor>> PMID: 23134460 #En1: Zingiber officinale #En2: FRAP *KeyWords: had /@<<GADExtractor>> PMID: 25371557 #En1: Zingiber officinale #En2: FRAP *KeyWords: had /@<<GADExtractor>> PMID: 25371557 #En1: Zingiber officinale #En2: FRAP *KeyWords: gave /***4
