AI-TANG	MESH:D011470	0 @@PMID: 26137029 #En1: Ai Tang #En2: benign prostatic hyperplasia *KeyWords: null/count: 1
SI-NI-SAN	MESH:D015794	0 @@PMID: 30034530 #En1: Si Ni San #En2: CHM *KeyWords: null/count: 1
SI-NI-SAN	MESH:D001037	0 @@PMID: 30034530 #En1: Si Ni San #En2: global dyspeptic symptoms *KeyWords: null/count: 1
SI-NI-TANG	MESH:D016710	0 @@PMID: 20605387 #En1: Si Ni Tang #En2: aconitum alkaloids in Yin Chen Si Ni Tang *KeyWords: null/count: 1
SI-SHEN-WAN	MESH:D003092	0 @@PMID: 22751005 #En1: Si Shen Wan #En2: colitis *KeyWords: null/1 @@PMID: 22751005 #En1: Si Shen Wan #En2: allergic colitis *KeyWords: null/2 @@PMID: 22751005 #En1: Si Shen Wan #En2: chronic colitis *KeyWords: null/3 @@PMID: 22751005 #En1: Si Shen Wan #En2: colitis *KeyWords: null/4 @@PMID: 22751005 #En1: Si Shen Wan #En2: colitis *KeyWords: null/5 @@PMID: 22751005 #En1: Si Shen Wan #En2: colitis *KeyWords: null/6 @@PMID: 24223057 #En1: Si Shen Wan #En2: Colitis *KeyWords: Inhibits/7 @@PMID: 26273312 #En1: Si Shen Wan #En2: Colitis *KeyWords: Regulates/8 @@PMID: 26273312 #En1: Si Shen Wan #En2: colitis *KeyWords: observing/9 @@PMID: 31078692 #En1: Sishen Wan #En2: chronic colitis *KeyWords: attenuated/10 @@PMID: 31078692 #En1: Sishen Wan #En2: chronic colitis *KeyWords: treat/11 @@PMID: 31078692 #En1: Sishen Wan #En2: chronic colitis *KeyWords: attenuated/12 @@PMID: 22368862 #En1: sishen wan #En2: colitis *KeyWords: null/13 @@PMID: 22368862 #En1: Sishen Wan #En2: colitis *KeyWords: null/14 @@PMID: 22368862 #En1: Sishen Wan #En2: colitis *KeyWords: null/15 @@PMID: 22368862 #En1: Sishen Wan #En2: colitis *KeyWords: null/16 @@PMID: 22368862 #En1: Sishen Wan #En2: colitis *KeyWords: null/17 @@PMID: 22368862 #En1: Sishen Wan #En2: colitis *KeyWords: treat/18 @@PMID: 30894816 #En1: Sishen Wan #En2: Wan® Ameliorated Trinitrobenzene-Sulfonic-Acid-Induced Chronic Colitis via NEMO *KeyWords: null/19 @@PMID: 30894816 #En1: Sishen Wan #En2: chronic colitis *KeyWords: treat/count: 20
SI-SHEN-WAN	MESH:D003967	0 @@PMID: 22751005 #En1: Si Shen Wan #En2: diarrhea *KeyWords: null/1 @@PMID: 10453576 #En1: Sishen Wan #En2: diarrhea *KeyWords: null/count: 2
SI-SHEN-WAN	MESH:D003093	0 @@PMID: 22751005 #En1: Si Shen Wan #En2: ulcerative colitis *KeyWords: null/1 @@PMID: 24223057 #En1: Si Shen Wan #En2: ulcerative colitis *KeyWords: treat/count: 2
SI-SHEN-WAN	MESH:D015179	0 @@PMID: 22751005 #En1: Si Shen Wan #En2: impaired colonic mucosa *KeyWords: null/1 @@PMID: 22751005 #En1: Si Shen Wan #En2: colon mucosa *KeyWords: up-regulating/2 @@PMID: 26273312 #En1: Si Shen Wan #En2: Colonic Mucosa *KeyWords: Regulates/3 @@PMID: 26273312 #En1: Si Shen Wan #En2: colonic mucosa *KeyWords: observing/4 @@PMID: 22368862 #En1: Sishen Wan #En2: colonic injury *KeyWords: null/5 @@PMID: 22368862 #En1: Sishen Wan #En2: colonic mucosa *KeyWords: null/count: 6
SI-SHEN-WAN	OMIM:254600	0 @@PMID: 22751005 #En1: Si Shen Wan #En2: MPO *KeyWords: down-regulating/count: 1
SI-WU-TANG	MESH:D001342	0 @@PMID: 10472819 #En1: SI WU TANG #En2: autonomic nervous system *KeyWords: null/1 @@PMID: 10472819 #En1: SI WU TANG #En2: autonomic nervous system *KeyWords: null/count: 2
SI-WU-TANG	MESH:D000740	0 @@PMID: 19413507 #En1: Si Wu Tang #En2: Anemia *KeyWords: null/1 @@PMID: 19413507 #En1: Si Wu Tang #En2: anemia *KeyWords: null/2 @@PMID: 10453576 #En1: Siwu Tang #En2: renal anemia *KeyWords: added/count: 3
SI-WU-TANG	MESH:D004412	0 @@PMID: 19413507 #En1: Si Wu Tang #En2: dysmenorrhea *KeyWords: null/1 @@PMID: 19413507 #En1: Si Wu Tang #En2: dysmenorrhea *KeyWords: treating/2 @@PMID: 23397729 #En1: siwu tang #En2: dysmenorrhea *KeyWords: treating/3 @@PMID: 23397729 #En1: Siwu Tang #En2: dysmenorrhea *KeyWords: null/4 @@PMID: 23397729 #En1: siwu tang #En2: dysmenorrhea *KeyWords: treating/5 @@PMID: 23397729 #En1: Siwu Tang #En2: dysmenorrhea *KeyWords: null/6 @@PMID: 30949219 #En1: Si-Wu Tang #En2: Menstrual Disorder *KeyWords: null/7 @@PMID: 30949219 #En1: Si-Wu Tang #En2: Menstrual Disorder *KeyWords: null/8 @@PMID: 24156308 #En1: Si-Wu-Tang #En2: dysmenorrhea *KeyWords: used/count: 9
SI-WU-TANG	MESH:D000690	0 @@PMID: 29403392 #En1: Si Wu Tang #En2: Gua Lou Xie Bai Ban Xia Tang *KeyWords: null/1 @@PMID: 29403392 #En1: Si Wu Tang #En2: Gua Lou Xie Bai Ban Xia Tang *KeyWords: null/count: 2
SIHUANGPOWDER	MESH:D013585	0 @@PMID: 19102273 #En1: Sihuang powder #En2: acute synovitis *KeyWords: treating/1 @@PMID: 19102273 #En1: Sihuang powder #En2: acute synovitis *KeyWords: mixed/count: 2
SIJUNZI DECOCTION	MESH:D029461	0 @@PMID: 28852730 #En1: Sijunzi Decoction #En2: SD *KeyWords: null/count: 1
SIJUNZI DECOCTION	MESH:D016393	0 @@PMID: 28852730 #En1: Sijunzi Decoction #En2: B-cell lymphoma *KeyWords: null/count: 1
SIJUNZI DECOCTION	MESH:D005198	0 @@PMID: 28852730 #En1: Sijunzi Decoction #En2: FBS *KeyWords: reagent/count: 1
SIJUNZI DECOCTION	MESH:D052517	0 @@PMID: 24432683 #En1: Sijunzi Decoction #En2: MSD *KeyWords: null/1 @@PMID: 30991106 #En1: Sijunzi Decoction #En2: MSD *KeyWords: null/count: 2
SIJUNZI DECOCTION	MESH:D007674	0 @@PMID: 24432683 #En1: Sijunzi Decoction #En2: nephropathy *KeyWords: intervened/count: 1
SIJUNZI DECOCTION	MESH:D013274	0 @@PMID: 18184544 #En1: Sijunzi Decoction #En2: gastric cancer *KeyWords: null/1 @@PMID: 18184544 #En1: Sijunzi Decoction #En2: gastric cancer *KeyWords: null/2 @@PMID: 18184544 #En1: Sijunzi Decoction #En2: gastric cancer *KeyWords: improve/count: 3
SIJUNZI DECOCTION	MESH:D013577	0 @@PMID: 24432686 #En1: Sijunzi Decoction #En2: deficiency syndrome *KeyWords: null/count: 1
SIJUNZI DECOCTION	MESH:D012883	0 @@PMID: 18847541 #En1: Sijunzi Decoction #En2: skin ulcers *KeyWords: null/count: 1
SIJUNZI DECOCTION	MESH:D013160	0 @@PMID: 19960947 #En1: Sijunzi Decoction #En2: mucosa of spleen deficiency rats *KeyWords: xylose/1 @@PMID: 19960947 #En1: Sijunzi Decoction #En2: spleen deficiency *KeyWords: null/2 @@PMID: 19960947 #En1: Sijunzi Decoction #En2: spleen deficiency *KeyWords: improving/3 @@PMID: 31807568 #En1: Sijunzi Decoction #En2: spleen deficiency pattern *KeyWords: null/4 @@PMID: 28805701 #En1: Sijunzi Decoction #En2: spleen deficiency *KeyWords: used/5 @@PMID: 28804502 #En1: Sijunzi Decoction #En2: spleen deficiency *KeyWords: curing/count: 6
SIJUNZI DECOCTION	MESH:D015673	0 @@PMID: 31807568 #En1: Sijunzi Decoction #En2: chronic fatigue syndrome *KeyWords: null/count: 1
SIJUNZI DECOCTION	MESH:D015179	0 @@PMID: 21425566 #En1: Sijunzi Decoction #En2: colorectal cancer *KeyWords: null/count: 1
SIJUNZI DECOCTION	MESH:D005757	0 @@PMID: 30991106 #En1: Sijunzi Decoction #En2: chronic atrophic gastritis *KeyWords: null/count: 1
SIJUNZI DECOCTION	MESH:D005767	0 @@PMID: 28805701 #En1: Sijunzi Decoction #En2: gastrointestinal diseases *KeyWords: used/count: 1
SIJUNZI DECOCTION	MESH:D018198	0 @@PMID: 17609919 #En1: Sijunzi Decoction #En2: malignant tumor *KeyWords: treating/1 @@PMID: 17609919 #En1: Sijunzi Decoction #En2: malignant tumors *KeyWords: null/count: 2
SIJUNZI DECOCTION	MESH:D003092	0 @@PMID: 28073341 #En1: Sijunzi Decoction #En2: colitis *KeyWords: attenuates/count: 1
SI-JUN-ZI DECOCTION	MESH:D015179	0 @@PMID: 31014289 #En1: Si-Jun-Zi Decoction #En2: Decoction attenuates colon cancer liver metastasis *KeyWords: null/1 @@PMID: 31014289 #En1: Si-Jun-Zi Decoction #En2: malignancies including colorectal cancer *KeyWords: used/2 @@PMID: 31014289 #En1: Si-Jun-Zi Decoction #En2: CRC *KeyWords: null/count: 3
SI-JUN-ZI DECOCTION	MESH:D014947	0 @@PMID: 24876882 #En1: Si-Jun-Zi Decoction #En2: mucosal injury *KeyWords: reduce/count: 1
SI-JUN-ZI-TANG	MESH:D007019	0 @@PMID: 10453576 #En1: Sijunzi Tang #En2: hypoproteinemia *KeyWords: null/count: 1
SI-JUN-ZI-TANG	MESH:D010538	0 @@PMID: 10453576 #En1: Sijunzi Tang #En2: peritonitis *KeyWords: null/count: 1
SI-JUN-ZI-TANG	MESH:D003967	0 @@PMID: 10453576 #En1: Sijunzi Tang #En2: diarrhea *KeyWords: null/count: 1
SI-JUN-ZI-TANG	MESH:D000740	0 @@PMID: 10453576 #En1: Sijunzi Tang #En2: renal anemia *KeyWords: added/count: 1
SI-JUN-ZI-TANG	MESH:D015835	0 @@PMID: 7950186 #En1: Sijunzi Tang #En2: gastric motility *KeyWords: null/count: 1
SI-JUN-ZI-TANG	MESH:D010437	0 @@PMID: 23840247 #En1: SiJunZiTang #En2: Stress-Induced Peptic Ulcers *KeyWords: null/1 @@PMID: 23840247 #En1: SiJunZiTang #En2: Stress-Induced Peptic Ulcers *KeyWords: null/count: 2
SI-JUN-ZI-TANG	MESH:D006966	0 @@PMID: 23840247 #En1: SiJunZiTang #En2: HCl hypersecretion *KeyWords: null/1 @@PMID: 23840247 #En1: SiJunZiTang #En2: HCl hypersecretion *KeyWords: null/count: 2
SI-JUN-ZI-TANG	MESH:D009103	0 @@PMID: 23511229 #En1: SiJunZiTang #En2: UPLC-Q-TOF-MS/MS *KeyWords: null/count: 1
SI-JUN-ZI-TANG	MESH:D001249	0 @@PMID: 30873032 #En1: Si-Jun-Zi-Tang #En2: Chronic Asthma *KeyWords: null/count: 1
SI-JUN-ZI-TANG	MESH:D006402	0 @@PMID: 27677604 #En1: Si-Jun-Zi-Tang #En2: Qi deficiency and blood deficiency *KeyWords: null/count: 1
SIMIAO DECOCTION	MESH:D015210	0 @@PMID: 28373889 #En1: Simiao Decoction #En2: Gouty Arthritis *KeyWords: null/count: 1
SI-MIAO-WAN	MESH:D001172	0 @@PMID: 28626487 #En1: Simiao Wan #En2: rheumatoid arthritis *KeyWords: used/1 @@PMID: 28626487 #En1: Simiao Wan #En2: rheumatoid arthritis *KeyWords: used/2 @@PMID: 28626487 #En1: Simiao Wan #En2: rheumatoid arthritis *KeyWords: used/3 @@PMID: 28626487 #En1: Simiao Wan #En2: rheumatoid arthritis *KeyWords: used/4 @@PMID: 26633333 #En1: Simiaowan #En2: Rheumatoid Arthritis *KeyWords: null/5 @@PMID: 26633333 #En1: Simiaowan #En2: rheumatoid arthritis *KeyWords: used/6 @@PMID: 26633333 #En1: Simiaowan #En2: Rheumatoid Arthritis *KeyWords: null/7 @@PMID: 26633333 #En1: Simiaowan #En2: rheumatoid arthritis *KeyWords: used/count: 8
SI-MIAO-SAN	MESH:D015210	0 @@PMID: 18236765 #En1: simiaosan #En2: acute gouty arthritis *KeyWords: combined/1 @@PMID: 18236765 #En1: simiaosan #En2: acute gouty arthritis *KeyWords: cure/count: 2
SI-MIAO-SAN	MESH:D058496	0 @@PMID: 24079188 #En1: Si-Miao-San #En2: SMS *KeyWords: null/count: 1
SI-MIAO-WAN	MESH:D015210	0 @@PMID: 24184191 #En1: Simiaowan #En2: gouty arthritis *KeyWords: null/1 @@PMID: 27267827 #En1: simiaowan #En2: gouty arthritis *KeyWords: null/2 @@PMID: 30697988 #En1: Si-Miao-Wan #En2: gouty arthritis *KeyWords: null/3 @@PMID: 30697988 #En1: Si-Miao-Wan #En2: acute gouty arthritis *KeyWords: treating/4 @@PMID: 30697988 #En1: Si-Miao-Wan #En2: gouty arthritis *KeyWords: null/5 @@PMID: 30697988 #En1: Si-Miao-Wan #En2: acute gouty arthritis *KeyWords: treating/count: 6
SI-MIAO-WAN	MESH:D056486	0 @@PMID: 30697988 #En1: Si-Miao-Wan #En2: hepatic and renal toxicity *KeyWords: had/1 @@PMID: 30697988 #En1: Si-Miao-Wan #En2: hepatic and renal toxicity *KeyWords: had/count: 2
SI-MIAO-YONG-AN DECOCTION	MESH:D055955	0 @@PMID: 29253613 #En1: Si-Miao-Yong-An Decoction #En2: vasculopathy *KeyWords: utilized/count: 1
SI-MIAO-YONG-AN DECOCTION	MESH:D014652	0 @@PMID: 25929449 #En1: Si-Miao-Yong-An Decoction #En2: vascular diseases *KeyWords: reported/count: 1
SI-MIAO-YONG-AN DECOCTION	MESH:D006332	0 @@PMID: 31619988 #En1: Si-Miao-Yong-An Decoction #En2: Cardiac Hypertrophy *KeyWords: Protects/count: 1
SIMO DECOCTION	MESH:D005767	0 @@PMID: 20860133 #En1: Simo Decoction #En2: gastrointestinal dysfunction *KeyWords: null/count: 1
SIMO DECOCTION	MESH:D013274	0 @@PMID: 19563193 #En1: Simo Decoction #En2: gastric cancer *KeyWords: null/count: 1
SIMO DECOCTION	MESH:C537501	0 @@PMID: 23022322 #En1: Simo Decoction #En2: SMD *KeyWords: null/count: 1
SI-MO-TANG	MESH:D005767	0 @@PMID: 21472126 #En1: Simotang #En2: gastrointestinal motility *KeyWords: enhances/1 @@PMID: 21472126 #En1: Simotang #En2: gastrointestinal motility *KeyWords: null/2 @@PMID: 21472126 #En1: Simotang #En2: gastrointestinal motility *KeyWords: enhances/count: 3
SI-MO-TANG	MESH:D013272	0 @@PMID: 21472126 #En1: Simotang #En2: gastric *KeyWords: improved/count: 1
SI-MO-TANG	MESH:D004415	0 @@PMID: 28199409 #En1: Si-Mo-Tang #En2: functional dyspepsia *KeyWords: null/1 @@PMID: 28199409 #En1: Si-Mo-Tang #En2: dyspepsia *KeyWords: used/count: 2
SI-MO-TANG	OMIM:223900	0 @@PMID: 28199409 #En1: Si-Mo-Tang #En2: FD *KeyWords: used/count: 1
SINGLEINJECTION	MESH:D003924	0 @@PMID: 24184190 #En1: single injection #En2: Type 2 diabetes *KeyWords: null/1 @@PMID: 28356733 #En1: single injection #En2: type 2 diabetes *KeyWords: null/count: 2
SINGLEINJECTION	MESH:D008107	0 @@PMID: 18761070 #En1: single injection #En2: acute liver injury *KeyWords: null/1 @@PMID: 31545222 #En1: single injection #En2: acute liver injury *KeyWords: null/2 @@PMID: 23944040 #En1: single injection #En2: liver injury *KeyWords: increased/count: 3
SINGLEINJECTION	MESH:D009223	0 @@PMID: 27924803 #En1: single injection #En2: DM *KeyWords: null/count: 1
SINGLEINJECTION	MESH:D002357	0 @@PMID: 32319197 #En1: single injection #En2: cartilage degeneration *KeyWords: have/count: 1
SINGLEINJECTION	MESH:C536528	0 @@PMID: 32105745 #En1: single injection #En2: LPS *KeyWords: null/1 @@PMID: 31606537 #En1: single injection #En2: LPS *KeyWords: null/count: 2
SINGLEINJECTION	MESH:C535475	0 @@PMID: 28356733 #En1: single injection #En2: SCD *KeyWords: null/1 @@PMID: 28356733 #En1: single injection #En2: SCD *KeyWords: leads/count: 2
SINGLEINJECTION	MESH:D002545	0 @@PMID: 30006482 #En1: single injection #En2: cerebral ischemia *KeyWords: subjected/count: 1
SINGLEINJECTION	MESH:D015428	0 @@PMID: 30006482 #En1: single injection #En2: cerebral ischemic injury *KeyWords: subjected/count: 1
SINGLEINJECTION	MESH:D006930	0 @@PMID: 30676543 #En1: single injection #En2: thermal hyperalgesia *KeyWords: produced/count: 1
SINGLEINJECTION	MESH:D009103	0 @@PMID: 20605387 #En1: single injection #En2: MS *KeyWords: null/1 @@PMID: 22012918 #En1: single injection #En2: MS *KeyWords: null/2 @@PMID: 22745030 #En1: single injection #En2: MS *KeyWords: null/count: 3
SINGLEINJECTION	MESH:D000544	0 @@PMID: 21905282 #En1: single injection #En2: AD *KeyWords: null/count: 1
SINI DECOCTION	MESH:D002318	0 @@PMID: 31553364 #En1: SINI Decoction #En2: Cardiovascular Diseases *KeyWords: null/1 @@PMID: 27678063 #En1: Sini Decoction #En2: cardiovascular diseases *KeyWords: null/count: 2
SINI DECOCTION	MESH:D015427	0 @@PMID: 11783255 #En1: Sini Decoction #En2: angioplasty ischemia-reperfusion injury *KeyWords: treating/1 @@PMID: 11783255 #En1: Sini Decoction #En2: ischemia-reperfusion injury *KeyWords: null/count: 2
SINI DECOCTION	MESH:D003323	0 @@PMID: 11783255 #En1: Sini Decoction #En2: coronary angioplasty *KeyWords: null/count: 1
SINI DECOCTION	MESH:D058533	0 @@PMID: 30594827 #En1: Sini Decoction #En2: DSD *KeyWords: null/count: 1
SINI DECOCTION	MESH:D006509	0 @@PMID: 30915144 #En1: Sini Decoction #En2: Hepatitis B Virus *KeyWords: null/count: 1
SINI DECOCTION	MESH:D017093	0 @@PMID: 30915144 #En1: Sini Decoction #En2: Liver Failure *KeyWords: Related/count: 1
SINI DECOCTION	MESH:D017202	0 @@PMID: 12577340 #En1: Sini Decoction #En2: myocardial ischemia *KeyWords: null/count: 1
SINI DECOCTION	MESH:D017719	0 @@PMID: 19615315 #En1: Sini Decoction #En2: diabetic foot *KeyWords: null/1 @@PMID: 19615315 #En1: Sini Decoction #En2: diabetic foot ulcers *KeyWords: null/2 @@PMID: 19615315 #En1: Sini Decoction #En2: diabetic foot ulcers *KeyWords: improve/count: 3
SINI DECOCTION	MESH:D016711	0 @@PMID: 19615315 #En1: Sini Decoction #En2: kidney yang deficiency syndrome *KeyWords: null/count: 1
SINI DECOCTION	MESH:D014652	0 @@PMID: 19615315 #En1: Sini Decoction #En2: vascular diseases *KeyWords: complicated/count: 1
SINIPOWDER	MESH:D005764	0 @@PMID: 32174826 #En1: Sini Powder #En2: Gastroesophageal Reflux Disease *KeyWords: treating/1 @@PMID: 32174826 #En1: Sini Powder #En2: GERD *KeyWords: treating/count: 2
SINIPOWDER	MESH:D007029	0 @@PMID: 16499029 #En1: Sini powder #En2: hypothalamus-pituitary-adrenal *KeyWords: null/count: 1
SI-NI-SAN	MESH:D007645	0 @@PMID: 18604249 #En1: Sini san #En2: palmoplantar hidrosis *KeyWords: null/count: 1
SI-NI-SAN	MESH:C536089	0 @@PMID: 24660595 #En1: Sini San #En2: CMS *KeyWords: null/1 @@PMID: 24660595 #En1: Sini San #En2: CMS *KeyWords: effective/2 @@PMID: 24660595 #En1: Sini San #En2: CMS *KeyWords: null/3 @@PMID: 24660595 #En1: Sini San #En2: CMS *KeyWords: null/4 @@PMID: 24660595 #En1: Sini San #En2: CMS *KeyWords: effective/5 @@PMID: 24660595 #En1: Sini San #En2: CMS *KeyWords: null/count: 6
SI-NI-SAN	MESH:D003294	0 @@PMID: 29552810 #En1: Sini San #En2: Febrile Diseases *KeyWords: originated/count: 1
SI-NI-SAN	MESH:D002908	0 @@PMID: 29552810 #En1: Sini San #En2: mental illness *KeyWords: applied/count: 1
SI-NI-SAN	MESH:D004378	0 @@PMID: 31746413 #En1: Sini San #En2: duodenal mucosal barrier injury *KeyWords: ameliorates/count: 1
SI-NI-SAN	MESH:D004415	0 @@PMID: 31746413 #En1: Sini San #En2: dyspepsia *KeyWords: ameliorates/1 @@PMID: 28854971 #En1: Sini-san #En2: dyspepsia *KeyWords: improves/2 @@PMID: 32328126 #En1: Sini-San #En2: dyspepsia *KeyWords: null/3 @@PMID: 30286676 #En1: Si-Ni-San #En2: dyspepsia *KeyWords: null/4 @@PMID: 30286676 #En1: Si-Ni-San #En2: dyspepsia *KeyWords: null/count: 5
SI-NI-SAN	OMIM:223900	0 @@PMID: 31746413 #En1: Sini San #En2: FD *KeyWords: used/1 @@PMID: 28854971 #En1: Sini-San #En2: FD *KeyWords: exhibits/2 @@PMID: 32328126 #En1: Sini-San #En2: FD *KeyWords: null/3 @@PMID: 32328126 #En1: Sini-San #En2: FD *KeyWords: alleviate/4 @@PMID: 30286676 #En1: Si-Ni-San #En2: FD *KeyWords: null/count: 5
SI-NI-SAN	MESH:D018358	0 @@PMID: 26975092 #En1: Sini San #En2: neuroendocrine *KeyWords: null/1 @@PMID: 23598923 #En1: Si-Ni-San #En2: neuroendocrine systems *KeyWords: null/count: 2
SI-NI-TANG	MESH:D020257	0 @@PMID: 24971143 #En1: sini tang #En2: ventricular remodeling *KeyWords: improves/count: 1
SI-NI-TANG	MESH:D016711	0 @@PMID: 19507271 #En1: Sini Tang #En2: Yang-deficiency *KeyWords: used/count: 1
SINIZUOJIN DECOCTION	MESH:D005764	0 @@PMID: 32174826 #En1: Sini Zuojin Decoction #En2: Treating Gastroesophageal Reflux Disease *KeyWords: null/count: 1
SI-NI-SAN	MESH:D012778	0 @@PMID: 15975303 #En1: Sinisan #En2: bowel syndrome *KeyWords: null/1 @@PMID: 31299593 #En1: SiNiSan #En2: bowel syndrome *KeyWords: null/2 @@PMID: 31299593 #En1: SiNiSan #En2: bowel syndrome *KeyWords: null/3 @@PMID: 15975303 #En1: Sinisan #En2: bowel syndrome *KeyWords: null/count: 4
SI-NI-SAN	MESH:D043183	0 @@PMID: 15975303 #En1: Sinisan #En2: irritable bowel syndrome *KeyWords: null/1 @@PMID: 31299593 #En1: SiNiSan #En2: irritable bowel syndrome *KeyWords: used/2 @@PMID: 15975303 #En1: Sinisan #En2: irritable bowel syndrome *KeyWords: null/count: 3
SI-NI-SAN	MESH:D006509	0 @@PMID: 16610037 #En1: sinisan #En2: hepatitis B virus *KeyWords: null/1 @@PMID: 16610037 #En1: sinisan #En2: hepatitis B virus *KeyWords: null/2 @@PMID: 16610037 #En1: sinisan #En2: HBV *KeyWords: null/count: 3
SI-NI-SAN	MESH:D009103	0 @@PMID: 22260033 #En1: Sinisan #En2: MS *KeyWords: null/1 @@PMID: 22375389 #En1: Sinisan #En2: MS *KeyWords: null/2 @@PMID: 30501046 #En1: Sinisan #En2: MS *KeyWords: null/3 @@PMID: 30501046 #En1: Sinisan #En2: MS *KeyWords: null/4 @@PMID: 22260033 #En1: Sinisan #En2: MS *KeyWords: null/count: 5
SI-NI-SAN	MESH:D013272	0 @@PMID: 23353166 #En1: sinisan #En2: gastric mucosal *KeyWords: null/1 @@PMID: 23353166 #En1: sinisan #En2: gastric mucosal *KeyWords: null/2 @@PMID: 24490492 #En1: sinisan #En2: gastric tissue *KeyWords: null/3 @@PMID: 24490492 #En1: sinisan #En2: gastric tissue *KeyWords: null/4 @@PMID: 23353166 #En1: sinisan #En2: gastric mucosal *KeyWords: null/5 @@PMID: 23353166 #En1: sinisan #En2: gastric mucosal *KeyWords: null/6 @@PMID: 16557606 #En1: Si-Ni-San #En2: acute gastric mucosal lesion *KeyWords: prevents/count: 7
SI-NI-SAN	MESH:D005767	0 @@PMID: 23353166 #En1: sinisan #En2: gastrointestinal dysfunction *KeyWords: elucidate/1 @@PMID: 23353166 #En1: sinisan #En2: gastrointestinal dysfunction *KeyWords: elucidate/2 @@PMID: 27180317 #En1: Sinisan #En2: gastrointestinal diseases *KeyWords: null/3 @@PMID: 21234610 #En1: Sinisan #En2: gastrointestinal disorders *KeyWords: effective/count: 4
SI-NI-SAN	MESH:D008607	0 @@PMID: 24490492 #En1: sinisan #En2: mental stress *KeyWords: null/1 @@PMID: 24490492 #En1: sinisan #En2: mental stress *KeyWords: null/2 @@PMID: 28058059 #En1: SiNiSan #En2: Mental Diseases *KeyWords: null/3 @@PMID: 23598923 #En1: Si-Ni-San #En2: mental diseases *KeyWords: has/count: 4
SI-NI-SAN	MESH:D007029	0 @@PMID: 25206403 #En1: sinisan #En2: hypothalamus-pituitary-adrenal gland axis hyperactivity *KeyWords: inhibit/1 @@PMID: 25206403 #En1: sinisan #En2: hypothalamus-pituitary-adrenal gland axis hyperactivity *KeyWords: inhibit/count: 2
SI-NI-SAN	MESH:D006521	0 @@PMID: 29482047 #En1: Sinisan #En2: chronic hepatitis *KeyWords: null/1 @@PMID: 29482047 #En1: Sinisan #En2: chronic hepatitis *KeyWords: null/2 @@PMID: 29482047 #En1: Sinisan #En2: chronic hepatitis *KeyWords: treating/3 @@PMID: 29482047 #En1: Sinisan #En2: chronic hepatitis *KeyWords: regulating/count: 4
SI-NI-SAN	MESH:D053560	0 @@PMID: 31299593 #En1: SiNiSan #En2: IBS *KeyWords: used/count: 1
SI-NI-SAN	MESH:D008107	0 @@PMID: 24189414 #En1: Sinisan #En2: liver injury *KeyWords: null/1 @@PMID: 24189414 #En1: Sinisan #En2: liver injury *KeyWords: displayed/2 @@PMID: 26446078 #En1: Sini-San #En2: liver injury and hepatitis *KeyWords: exhibits/3 @@PMID: 12913256 #En1: si-ni-san #En2: liver injury *KeyWords: null/4 @@PMID: 12913256 #En1: Si-Ni-San #En2: liver injury *KeyWords: used/5 @@PMID: 12913256 #En1: Si-Ni-San #En2: liver injury *KeyWords: provided/6 @@PMID: 12913256 #En1: Si-Ni-San #En2: liver injury *KeyWords: alleviated/7 @@PMID: 12913256 #En1: Si-Ni-San #En2: liver injury *KeyWords: provides/8 @@PMID: 31293341 #En1: Si-Ni-San #En2: liver disease *KeyWords: ameliorate/9 @@PMID: 31293341 #En1: Si-Ni-San #En2: liver disease *KeyWords: ameliorate/count: 10
SI-NI-SAN	OMIM:123100	0 @@PMID: 19007859 #En1: Sinisan #En2: CRS *KeyWords: exerts/1 @@PMID: 19007859 #En1: Sinisan #En2: CRS *KeyWords: drinking/count: 2
